tree_id,site_order,caretaker,date,dbh,plot_size,latitude,longitude,species_latin,species_english,year,neighborhood,native
11247,2.0,Public Office,2003-01-09,8.0,3x4,37.7304418229718,-122.380553976439,Eucalyptus polyanthemos,Silver Dollar Eucalyptus,2003.0,Bayview,Not Native
11256,11.0,Public Office,2003-01-09,3.0,3x4,37.7304418229718,-122.380553976439,Eucalyptus polyanthemos,Silver Dollar Eucalyptus,2003.0,Bayview,Not Native
11249,4.0,Public Office,2003-01-09,8.0,3x4,37.7304418229718,-122.380553976439,Eucalyptus polyanthemos,Silver Dollar Eucalyptus,2003.0,Bayview,Not Native
49005,1.0,Residential,2003-01-10,2.0,3x3,37.7610415234608,-122.401311087331,Ginkgo biloba,Maidenhair Tree,2003.0,South Beach,Not Native
1072,1.0,Residential,2003-01-10,10.0,3x3,37.7183850503138,-122.441329785108,Lophostemon confertus,Brisbane Box,2003.0,Ingleside,Not Native
4227,2.0,Residential,2003-01-10,5.0,3X3,37.7476403416378,-122.428907662964,Ligustrum lucidum,Glossy Privet,2003.0,Twin Peaks,Not Native
26481,1.0,Public Office,2003-01-10,8.0,3X3,37.7426176504905,-122.438791328284,Arbutus 'Marina',Hybrid Strawberry Tree,2003.0,Twin Peaks,Not Native
23007,1.0,Residential,2003-01-11,30.0,3X3,37.7604400128234,-122.421356219425,Platanus x hispanica,Sycamore: London Plane,2003.0,Mission,Not Native
10430,1.0,Public Office,2003-01-13,12.0,3X3,37.7701900752827,-122.446000650118,Lophostemon confertus,Brisbane Box,2003.0,Panhandle,Not Native
8014,2.0,Residential,2003-01-13,8.0,3X3,37.7785292603114,-122.424075415256,Pittosporum undulatum,Victorian Box,2003.0,Tenderloin,Not Native
231007,1.0,Residential,2003-01-14,7.0,Width 3ft,37.7608058732193,-122.412073802181,Maytenus boaria,Mayten,2003.0,Mission,Not Native
205528,1.0,Residential,2003-01-14,7.0,Width 3ft,37.7285472264701,-122.456376627506,Arbutus unedo,Strawberry Tree,2003.0,Ingleside,Not Native
5400,1.0,Residential,2003-01-14,8.0,3X3,37.7637715945164,-122.426442570866,Magnolia grandiflora,Southern Magnolia,2003.0,Castro,Not Native
205527,2.0,Residential,2003-01-14,11.0,Width 3ft,37.7286342556576,-122.45637521646,Arbutus unedo,Strawberry Tree,2003.0,Ingleside,Not Native
231003,5.0,Residential,2003-01-14,9.0,Width 3ft,37.7605540675377,-122.412037051387,Maytenus boaria,Mayten,2003.0,Mission,Not Native
231005,3.0,Residential,2003-01-14,8.0,Width 3ft,37.7606744364044,-122.412063301704,Maytenus boaria,Mayten,2003.0,Mission,Not Native
231035,2.0,Residential,2003-01-14,7.0,Width 3ft,37.7604202187369,-122.412256673018,Maytenus boaria,Mayten,2003.0,Mission,Not Native
231006,2.0,Residential,2003-01-14,9.0,Width 3ft,37.7607394627766,-122.412059801512,Maytenus boaria,Mayten,2003.0,Mission,Not Native
231004,4.0,Residential,2003-01-14,7.0,Width 3ft,37.7606246283465,-122.412049301945,Maytenus boaria,Mayten,2003.0,Mission,Not Native
5702,1.0,Residential,2003-01-16,12.0,4X4,37.7441351251478,-122.424270890698,Magnolia grandiflora,Southern Magnolia,2003.0,Mission,Not Native
24429,1.0,Residential,2003-01-16,3.0,3X3,37.7889014179109,-122.423818862644,Lophostemon confertus,Brisbane Box,2003.0,Nob Hill,Not Native
4476,1.0,Public Office,2003-01-16,6.0,3X3,37.7464258062985,-122.427037234079,Ulmus parvifolia,Chinese Elm,2003.0,Twin Peaks,Not Native
7417,1.0,Public Office,2003-01-23,6.0,3X3,37.7769959373466,-122.407677309481,Ceratonia siliqua,Carob,2003.0,SoMa,Not Native
9418,7.0,Public Office,2003-01-26,5.0,4X4,37.7808171071501,-122.422688630677,Platanus x hispanica,Sycamore: London Plane,2003.0,Tenderloin,Not Native
21724,1.0,Public Office,2003-01-27,17.0,4X4,37.786266559771,-122.432381870835,Ficus retusa nitida,Banyan Fig,2003.0,Lower Pacific Heights,Not Native
4231,1.0,Residential,2003-01-27,3.0,3X3,37.7476358171535,-122.429020679863,Ulmus parvifolia,Chinese Elm,2003.0,Twin Peaks,Not Native
28058,2.0,Residential,2003-01-28,7.0,3X3,37.7876006726807,-122.424885768876,Afrocarpus gracilior,Fern Pine,2003.0,Nob Hill,Not Native
13370,3.0,Residential,2003-01-28,10.0,3X50,37.7192980993969,-122.410279089032,Arbutus 'Marina',Hybrid Strawberry Tree,2003.0,Bayshore,Not Native
24562,2.0,Residential,2003-01-28,4.0,3X3,37.7861199739842,-122.433225973011,Pyrus kawakamii,Evergreen Pear,2003.0,Lower Pacific Heights,Not Native
7122,1.0,Residential,2003-01-28,3.0,3x3,37.787820171109,-122.423682021812,Afrocarpus gracilior,Fern Pine,2003.0,Nob Hill,Not Native
28059,1.0,Residential,2003-01-28,3.0,3X3,37.7875854093804,-122.42496688413,Afrocarpus gracilior,Fern Pine,2003.0,Nob Hill,Not Native
10102,1.0,Residential,2003-01-28,3.0,2X2,37.7589129792732,-122.423425548652,Prunus serrulata 'Kwanzan',Kwanzan Flowering Cherry,2003.0,Mission,Not Native
2634,1.0,Public Office,2003-01-30,3.0,3X3,37.7866733591964,-122.435166683453,Pittosporum undulatum,Victorian Box,2003.0,Lower Pacific Heights,Not Native
16494,5.0,Public Office,2003-01-30,3.0,3x3,37.7424251869258,-122.384618745617,Pyrus kawakamii,Evergreen Pear,2003.0,Bayview,Not Native
16495,6.0,Public Office,2003-01-30,3.0,3x3,37.7424129566932,-122.384549854363,Pyrus kawakamii,Evergreen Pear,2003.0,Bayview,Not Native
16496,7.0,Public Office,2003-01-30,3.0,3x3,37.7424025765764,-122.384485547297,Pyrus kawakamii,Evergreen Pear,2003.0,Bayview,Not Native
10022,1.0,Public Office,2003-02-01,3.0,2x2,37.7667677623348,-122.424419474005,Prunus serrulata 'Kwanzan',Kwanzan Flowering Cherry,2003.0,SoMa,Not Native
32960,1.0,Residential,2003-02-01,16.0,6x12,37.7586968478982,-122.390399274809,Jacaranda mimosifolia,Jacaranda,2003.0,South Beach,Not Native
21894,1.0,Residential,2003-02-01,3.0,2X3,37.7634906462863,-122.388930084758,Tristaniopsis laurina 'Elegant',Small-leaf Tristania 'Elegant',2003.0,South Beach,Not Native
16228,2.0,Public Office,2003-02-02,12.0,5,37.7316571419822,-122.44807897208,Trachycarpus fortunei,Windmill Palm,2003.0,Portola,Not Native
16203,3.0,Public Office,2003-02-02,12.0,5,37.7315542014521,-122.446979509806,Chamaerops humilis,Mediterranean Fan Palm,2003.0,Ingleside,Not Native
16285,2.0,Public Office,2003-02-02,12.0,G,37.7316223027997,-122.45117096627,Trachycarpus fortunei,Windmill Palm,2003.0,Portola,Not Native
16202,2.0,Public Office,2003-02-02,12.0,5,37.7316178141427,-122.446556643647,Trachycarpus fortunei,Windmill Palm,2003.0,Portola,Not Native
16310,2.0,Public Office,2003-02-02,18.0,5,37.7315311410332,-122.451456388905,Chamaerops humilis,Mediterranean Fan Palm,2003.0,Ingleside,Not Native
16263,3.0,Public Office,2003-02-02,18.0,5,37.7316502371531,-122.449719044874,Washingtonia robusta,Mexican Fan Palm,2003.0,Portola,Not Native
16214,1.0,Public Office,2003-02-02,18.0,5,37.7316256964467,-122.447291505966,Washingtonia robusta,Mexican Fan Palm,2003.0,Portola,Not Native
16289,6.0,Public Office,2003-02-02,18.0,5,37.7316223027997,-122.45117096627,Washingtonia robusta,Mexican Fan Palm,2003.0,Portola,Not Native
16273,2.0,Public Office,2003-02-02,12.0,3X3,37.7316469123248,-122.450958273614,Trachycarpus fortunei,Windmill Palm,2003.0,Portola,Not Native
16286,3.0,Public Office,2003-02-02,12.0,5,37.7316223027997,-122.45117096627,Trachycarpus fortunei,Windmill Palm,2003.0,Portola,Not Native
16271,3.0,Public Office,2003-02-02,18.0,5,37.7315424886872,-122.449535014353,Chamaerops humilis,Mediterranean Fan Palm,2003.0,Ingleside,Not Native
16227,1.0,Public Office,2003-02-02,12.0,5,37.7316571419822,-122.44807897208,Trachycarpus fortunei,Windmill Palm,2003.0,Portola,Not Native
16261,1.0,Public Office,2003-02-02,18.0,5,37.7316502371531,-122.449719044874,Washingtonia robusta,Mexican Fan Palm,2003.0,Portola,Not Native
16284,1.0,Public Office,2003-02-02,12.0,G,37.7316223027997,-122.45117096627,Trachycarpus fortunei,Windmill Palm,2003.0,Portola,Not Native
16309,1.0,Public Office,2003-02-02,18.0,5,37.7315332040811,-122.451387256238,Chamaerops humilis,Mediterranean Fan Palm,2003.0,Ingleside,Not Native
16245,1.0,Public Office,2003-02-02,12.0,5,37.7315455832604,-122.449403269964,Chamaerops humilis,Mediterranean Fan Palm,2003.0,Ingleside,Not Native
16262,2.0,Public Office,2003-02-02,18.0,5,37.7316502371531,-122.449719044874,Washingtonia robusta,Mexican Fan Palm,2003.0,Portola,Not Native
16215,2.0,Public Office,2003-02-02,12.0,5,37.7315540305774,-122.446891144221,Chamaerops humilis,Mediterranean Fan Palm,2003.0,Ingleside,Not Native
16314,6.0,Public Office,2003-02-02,12.0,5,37.7316364140758,-122.452476180169,Trachycarpus fortunei,Windmill Palm,2003.0,Portola,Not Native
28415,3.0,Public Office,2003-02-02,12.0,3X3,37.7316469123248,-122.450958273614,Trachycarpus fortunei,Windmill Palm,2003.0,Portola,Not Native
28414,3.0,Public Office,2003-02-02,12.0,5,37.7316286888145,-122.448890739326,Trachycarpus fortunei,Windmill Palm,2003.0,Portola,Not Native
16269,1.0,Public Office,2003-02-02,18.0,5,37.7316482217232,-122.450470814769,Washingtonia robusta,Mexican Fan Palm,2003.0,Portola,Not Native
16270,2.0,Public Office,2003-02-02,18.0,5,37.7316482217232,-122.450470814769,Washingtonia robusta,Mexican Fan Palm,2003.0,Portola,Not Native
16313,5.0,Public Office,2003-02-02,12.0,5,37.7316364140758,-122.452476180169,Trachycarpus fortunei,Windmill Palm,2003.0,Portola,Not Native
16246,2.0,Public Office,2003-02-02,12.0,5,37.731545583255,-122.44947109863,Chamaerops humilis,Mediterranean Fan Palm,2003.0,Ingleside,Not Native
16287,4.0,Public Office,2003-02-02,0.0,5,37.7316223027997,-122.45117096627,Palm (unknown Genus),Palm Spp,2003.0,Portola,Not Native
16201,1.0,Public Office,2003-02-02,12.0,5,37.7316178141427,-122.446556643647,Trachycarpus fortunei,Windmill Palm,2003.0,Portola,Not Native
28413,3.0,Public Office,2003-02-02,12.0,5,37.7316256964467,-122.447291505966,Washingtonia robusta,Mexican Fan Palm,2003.0,Portola,Not Native
16311,3.0,Public Office,2003-02-02,3.0,5,37.7315321725506,-122.451520304619,Chamaerops humilis,Mediterranean Fan Palm,2003.0,Ingleside,Not Native
16312,4.0,Public Office,2003-02-02,12.0,5,37.7316364140758,-122.452476180169,Trachycarpus fortunei,Windmill Palm,2003.0,Portola,Not Native
49168,1.0,Residential,2003-02-05,12.0,3x3,37.7515558114733,-122.387736718976,Lophostemon confertus,Brisbane Box,2003.0,Bayview,Not Native
49172,14.0,Residential,2003-02-05,3.0,3x3,37.750542622948,-122.387749716469,Lophostemon confertus,Brisbane Box,2003.0,South Beach,Not Native
49177,4.0,Residential,2003-02-05,4.0,3x3,37.7515558114733,-122.387736718976,Lophostemon confertus,Brisbane Box,2003.0,Bayview,Not Native
49179,6.0,Residential,2003-02-05,4.0,3x3,37.7515558114733,-122.387736718976,Lophostemon confertus,Brisbane Box,2003.0,Bayview,Not Native
49170,2.0,Residential,2003-02-05,12.0,3x3,37.7515558114733,-122.387736718976,Lophostemon confertus,Brisbane Box,2003.0,Bayview,Not Native
49175,12.0,Residential,2003-02-05,4.0,3x3,37.7506791481211,-122.387749716493,Lophostemon confertus,Brisbane Box,2003.0,South Beach,Not Native
49183,5.0,Residential,2003-02-05,9.0,3x3,37.7515558114733,-122.387736718976,Lophostemon confertus,Brisbane Box,2003.0,Bayview,Not Native
49173,1.0,Residential,2003-02-05,4.0,3x3,37.7515558114733,-122.387736718976,Lophostemon confertus,Brisbane Box,2003.0,Bayview,Not Native
49169,13.0,Public Office,2003-02-05,8.0,3x3,37.7506089893191,-122.387748516801,Lophostemon confertus,Brisbane Box,2003.0,South Beach,Not Native
49180,7.0,Residential,2003-02-05,4.0,3x3,37.7515558114733,-122.387736718976,Lophostemon confertus,Brisbane Box,2003.0,Bayview,Not Native
10145,2.0,Residential,2003-02-06,3.0,2X2,37.756401442588,-122.423181221762,Tristaniopsis laurina,Swamp Myrtle,2003.0,Mission,Not Native
26143,13.0,Public Office,2003-02-08,3.0,3x3,37.7336216133372,-122.388487366626,Eriobotrya deflexa,Bronze Loquat,2003.0,Bayview,Not Native
26097,1.0,Public Office,2003-02-08,6.0,3x3,37.7343296857828,-122.390058138496,Eriobotrya deflexa,Bronze Loquat,2003.0,Bayview,Not Native
26108,1.0,Public Office,2003-02-08,3.0,3x3,37.7337750228344,-122.389059332361,Eriobotrya deflexa,Bronze Loquat,2003.0,Bayview,Not Native
26112,5.0,Public Office,2003-02-08,3.0,3x3,37.7334892639404,-122.388922075695,Eriobotrya deflexa,Bronze Loquat,2003.0,Bayview,Not Native
26119,1.0,Public Office,2003-02-08,3.0,3X3,37.7331677192347,-122.388109864863,Eriobotrya deflexa,Bronze Loquat,2003.0,Bayview,Not Native
26117,1.0,Residential,2003-02-08,3.0,3X3,37.7333278683102,-122.38826474357,Eriobotrya deflexa,Bronze Loquat,2003.0,Bayview,Not Native
27561,12.0,Public Office,2003-02-12,12.0,3X3,37.7554914042846,-122.386983490089,Melaleuca quinquenervia,Cajeput,2003.0,South Beach,Not Native
27578,29.0,Public Office,2003-02-12,12.0,3X3,37.7554914042846,-122.386983490089,Melaleuca quinquenervia,Cajeput,2003.0,South Beach,Not Native
27580,31.0,Public Office,2003-02-12,12.0,3X3,37.7554914042846,-122.386983490089,Melaleuca quinquenervia,Cajeput,2003.0,South Beach,Not Native
27576,27.0,Public Office,2003-02-12,12.0,3X3,37.7554914042846,-122.386983490089,Melaleuca quinquenervia,Cajeput,2003.0,South Beach,Not Native
27575,26.0,Public Office,2003-02-12,12.0,3x3,37.7554914042846,-122.386983490089,Melaleuca quinquenervia,Cajeput,2003.0,South Beach,Not Native
27572,23.0,Public Office,2003-02-12,12.0,3X3,37.7554914042846,-122.386983490089,Melaleuca quinquenervia,Cajeput,2003.0,South Beach,Not Native
27577,28.0,Public Office,2003-02-12,12.0,3X3,37.7554914042846,-122.386983490089,Melaleuca quinquenervia,Cajeput,2003.0,South Beach,Not Native
27579,30.0,Public Office,2003-02-12,12.0,3X3,37.7554914042846,-122.386983490089,Melaleuca quinquenervia,Cajeput,2003.0,South Beach,Not Native
4670,5.0,Public Office,2003-02-13,12.0,3,37.8004542419844,-122.41027530759,Liquidambar styraciflua,American Sweet Gum,2003.0,North Beach,Not Native
28256,2.0,Residential,2003-02-19,6.0,3x3,37.7181589470551,-122.400285438425,Prunus serrulata 'Kwanzan',Kwanzan Flowering Cherry,2003.0,Bayshore,Not Native
49301,1.0,Residential,2003-02-20,9.0,3x3,37.7969326614763,-122.444743800609,Arbutus 'Marina',Hybrid Strawberry Tree,2003.0,Marina,Not Native
22498,1.0,Residential,2003-02-20,3.0,3X3,37.7200850799347,-122.396847440878,Eriobotrya japonica,Edible Loquat,2003.0,Bayview,Not Native
25431,2.0,Public Office,2003-02-24,6.0,3X3,37.7124047743446,-122.402189368868,Lophostemon confertus,Brisbane Box,2003.0,Bayshore,Not Native
252,2.0,Residential,2003-02-24,6.0,2,37.7315318479025,-122.475029250216,Metrosideros excelsa,New Zealand Xmas Tree,2003.0,Lake Merced,Not Native
28255,1.0,Public Office,2003-02-25,6.0,3x3,37.7181985388057,-122.400296740219,Prunus serrulata 'Kwanzan',Kwanzan Flowering Cherry,2003.0,Bayshore,Not Native
28296,1.0,Residential,2003-02-26,6.0,2X3,37.7482499542668,-122.422648971496,Crataegus laevigata,English Hawthorn,2003.0,Mission,Not Native
26068,1.0,Residential,2003-02-27,3.0,2X3,37.7138422407476,-122.46244996961,Rhamnus alaternus,Italian Buckthorn,2003.0,Ingleside,Not Native
28366,1.0,Public Office,2003-03-03,10.0,3X3,37.7781025701013,-122.405264293913,Lophostemon confertus,Brisbane Box,2003.0,SoMa,Not Native
28368,3.0,Public Office,2003-03-03,6.0,3X3,37.7780313698815,-122.405196732364,Lophostemon confertus,Brisbane Box,2003.0,SoMa,Not Native
28365,1.0,Public Office,2003-03-03,8.0,3X3,37.7783050443857,-122.405520464892,Platanus x hispanica,Sycamore: London Plane,2003.0,SoMa,Not Native
25380,1.0,Public Office,2003-03-04,12.0,3X3,37.7134861217893,-122.434159032437,Arbutus 'Marina',Hybrid Strawberry Tree,2003.0,Ingleside,Not Native
26219,1.0,Public Office,2003-03-04,3.0,3x3,37.7423023756581,-122.423196472238,Lophostemon confertus,Brisbane Box,2003.0,Mission,Not Native
26593,2.0,Public Office,2003-03-05,3.0,3X3,37.7231923471299,-122.400496829505,Ulmus parvifolia 'Drake',Drake's Chinese Elm,2003.0,Bayview,Not Native
26628,1.0,Public Office,2003-03-05,3.0,3X3,37.7308290106415,-122.403384596621,Ulmus parvifolia,Chinese Elm,2003.0,Bayview,Not Native
12725,1.0,Residential,2003-03-07,3.0,3X3,37.7862165141869,-122.476332998319,Magnolia grandiflora 'Little Gem',Little Gem Magnolia,2003.0,Inner Richmond,Not Native
49244,1.0,Residential,2003-03-13,6.0,3x3,37.7883375951433,-122.446911845714,Maytenus boaria,Mayten,2003.0,Lower Pacific Heights,Not Native
28287,1.0,Residential,2003-03-14,3.0,2X2,37.7563382355439,-122.423179520241,Tristaniopsis laurina,Swamp Myrtle,2003.0,Mission,Not Native
25459,2.0,Residential,2003-03-15,3.0,3X3,37.7143761240245,-122.464072878916,Tristaniopsis laurina 'Elegant',Small-leaf Tristania 'Elegant',2003.0,Lake Merced,Not Native
17243,1.0,Residential,2003-03-15,6.0,3X34,37.7143810447114,-122.462747471174,Tristaniopsis laurina 'Elegant',Small-leaf Tristania 'Elegant',2003.0,Lake Merced,Not Native
25458,1.0,Residential,2003-03-15,3.0,3X3,37.7143793578368,-122.464204465034,Tristaniopsis laurina 'Elegant',Small-leaf Tristania 'Elegant',2003.0,Lake Merced,Not Native
25456,3.0,Residential,2003-03-15,6.0,3X3,37.7143886663254,-122.462933559746,Tristaniopsis laurina,Swamp Myrtle,2003.0,Lake Merced,Not Native
18587,1.0,Public Office,2003-03-15,3.0,3X3,37.7141935864691,-122.4654827422,Olea europaea,Olive Tree,2003.0,Lake Merced,Not Native
25469,2.0,Public Office,2003-03-15,3.0,3X3,37.7141959153246,-122.465970075328,Tristaniopsis laurina,Swamp Myrtle,2003.0,Lake Merced,Not Native
25389,1.0,Public Office,2003-03-18,3.0,3X3,37.7145531809608,-122.436657591376,Arbutus 'Marina',Hybrid Strawberry Tree,2003.0,Ingleside,Not Native
12807,2.0,Residential,2003-03-18,20.0,5,37.7859614909645,-122.482193733009,Lophostemon confertus,Brisbane Box,2003.0,Outer Richmond,Not Native
25349,1.0,Public Office,2003-03-18,3.0,3X3,37.7225317733447,-122.451545331748,Arbutus 'Marina',Hybrid Strawberry Tree,2003.0,Ingleside,Not Native
24730,1.0,Public Office,2003-03-18,3.0,3X3,37.7795813350906,-122.499332496269,Metrosideros excelsa,New Zealand Xmas Tree,2003.0,Outer Richmond,Not Native
24731,2.0,Public Office,2003-03-18,3.0,3X3,37.7795796048181,-122.499505496541,Metrosideros excelsa,New Zealand Xmas Tree,2003.0,Outer Richmond,Not Native
25390,2.0,Residential,2003-03-18,12.0,3X3,37.7146167387195,-122.436690866875,Arbutus 'Marina',Hybrid Strawberry Tree,2003.0,Ingleside,Not Native
26075,1.0,Residential,2003-03-19,12.0,3X3,37.7130677382333,-122.46176225203,Tristaniopsis laurina 'Elegant',Small-leaf Tristania 'Elegant',2003.0,Ingleside,Not Native
26042,11.0,Residential,2003-03-19,10.0,3X3,37.7132791004475,-122.455037033861,Tristaniopsis laurina 'Elegant',Small-leaf Tristania 'Elegant',2003.0,Ingleside,Not Native
26032,1.0,Public Office,2003-03-19,8.0,3X3,37.7132843337766,-122.453942177084,Tristaniopsis laurina,Swamp Myrtle,2003.0,Ingleside,Not Native
21569,3.0,Public Office,2003-03-19,3.0,4X4,37.7872511484635,-122.424673966849,Pittosporum undulatum,Victorian Box,2003.0,Nob Hill,Not Native
28301,1.0,Residential,2003-03-20,8.0,3X3,37.719543365213,-122.400621263274,Prunus serrulata 'Kwanzan',Kwanzan Flowering Cherry,2003.0,Bayshore,Not Native
16391,1.0,Residential,2003-03-20,3.0,3X3,37.7852173036048,-122.422157838958,Afrocarpus gracilior,Fern Pine,2003.0,Nob Hill,Not Native
27596,4.0,Public Office,2003-03-20,6.0,3X3,37.7351394742744,-122.407332636882,Quercus suber,Cork Oak,2003.0,Bayshore,Not Native
28262,1.0,Public Office,2003-03-20,12.0,3x3,37.7158076389797,-122.399763675165,Prunus serrulata 'Kwanzan',Kwanzan Flowering Cherry,2003.0,Bayshore,Not Native
28260,1.0,Residential,2003-03-20,12.0,3x3,37.7170755844057,-122.400018884967,Prunus serrulata 'Kwanzan',Kwanzan Flowering Cherry,2003.0,Bayshore,Not Native
4842,1.0,Public Office,2003-03-20,3.0,4X4,37.7398267906861,-122.420059351163,Acer buergeranum,Trident Maple,2003.0,Mission,Not Native
28244,1.0,Public Office,2003-03-20,12.0,2X3,37.7208087239121,-122.40092743836,Prunus serrulata 'Kwanzan',Kwanzan Flowering Cherry,2003.0,Bayshore,Not Native
49417,1.0,Residential,2003-03-25,5.0,3x3,37.7822619219395,-122.481348250324,Pittosporum undulatum,Victorian Box,2003.0,Outer Richmond,Not Native
49421,1.0,Residential,2003-03-25,3.0,3x3,37.8007229027899,-122.421444699219,Lophostemon confertus,Brisbane Box,2003.0,Nob Hill,Not Native
49425,3.0,Residential,2003-03-25,9.0,3x3,37.7602623359782,-122.420580325578,Melaleuca linariifolia,Flaxleaf Paperbark,2003.0,Mission,Not Native
49424,2.0,Residential,2003-03-25,9.0,3x3,37.7602623359782,-122.420580325578,Melaleuca linariifolia,Flaxleaf Paperbark,2003.0,Mission,Not Native
28358,1.0,Residential,2003-03-27,8.0,3x3,37.7377001233514,-122.39762549834,Maytenus boaria,Mayten,2003.0,Bayview,Not Native
21856,3.0,Public Office,2003-03-27,18.0,4.5X4.5,37.7754402423317,-122.460832106591,Schinus terebinthifolius,Brazilian Pepper,2003.0,Inner Richmond,Not Native
49444,1.0,Residential,2003-03-28,5.0,3x3,37.7746354430651,-122.459615130816,Maytenus boaria,Mayten,2003.0,Inner Richmond,Not Native
49445,1.0,Residential,2003-03-28,5.0,3x3,37.7898312134831,-122.432427657136,Pittosporum undulatum,Victorian Box,2003.0,Lower Pacific Heights,Not Native
28400,2.0,Residential,2003-04-01,18.0,5X5,37.7249745123116,-122.461676631092,Washingtonia filifera,California Fan Palm,2003.0,Ingleside,Native to California
28441,1.0,Residential,2003-04-01,3.0,3X3,37.7293325470846,-122.468521689844,Tristaniopsis laurina,Swamp Myrtle,2003.0,Portola,Not Native
27703,1.0,Public Office,2003-04-01,30.0,5X5,37.7246184644438,-122.459214548241,Washingtonia robusta,Mexican Fan Palm,2003.0,Ingleside,Not Native
28428,1.0,Public Office,2003-04-01,12.0,3X3,37.7307230868187,-122.471309697155,Washingtonia robusta,Mexican Fan Palm,2003.0,Portola,Not Native
28454,1.0,Public Office,2003-04-01,3.0,3X3,37.7268284984876,-122.466001612774,Tristaniopsis laurina,Swamp Myrtle,2003.0,Portola,Not Native
25217,1.0,Residential,2003-04-01,3.0,3X3,37.7299085366508,-122.469558520109,Tristaniopsis laurina 'Elegant',Small-leaf Tristania 'Elegant',2003.0,Portola,Not Native
28406,2.0,Public Office,2003-04-01,18.0,5X5,37.7245530568803,-122.46078735712,Washingtonia robusta,Mexican Fan Palm,2003.0,Ingleside,Not Native
28481,1.0,Residential,2003-04-01,12.0,3x3,37.7263542555658,-122.465401821504,Washingtonia robusta,Mexican Fan Palm,2003.0,Portola,Not Native
28430,1.0,Residential,2003-04-01,12.0,3X3,37.730372124061,-122.47052556873,Washingtonia robusta,Mexican Fan Palm,2003.0,Portola,Not Native
28444,1.0,Residential,2003-04-01,3.0,3X3,37.725856971051,-122.464045665001,Tristaniopsis laurina,Swamp Myrtle,2003.0,Portola,Not Native
28453,2.0,Public Office,2003-04-01,12.0,3x3,37.7266091892515,-122.465557664158,Washingtonia robusta,Mexican Fan Palm,2003.0,Portola,Not Native
28403,5.0,Public Office,2003-04-01,3.0,3X3,37.7249110449395,-122.461474300075,Tristaniopsis laurina,Swamp Myrtle,2003.0,Ingleside,Not Native
25232,2.0,Residential,2003-04-01,3.0,3X3,37.7246899895015,-122.460443614946,Tristaniopsis laurina,Swamp Myrtle,2003.0,Ingleside,Not Native
28571,1.0,Residential,2003-04-01,3.0,3X3,37.7238479200224,-122.459124181231,Tristaniopsis laurina 'Elegant',Small-leaf Tristania 'Elegant',2003.0,Ingleside,Not Native
28392,1.0,Residential,2003-04-01,3.0,3X3,37.7246865445791,-122.459488367015,Tristaniopsis laurina,Swamp Myrtle,2003.0,Ingleside,Not Native
28484,2.0,Public Office,2003-04-01,12.0,3x3,37.7259927269124,-122.464556677434,Washingtonia robusta,Mexican Fan Palm,2003.0,Portola,Not Native
25222,1.0,Public Office,2003-04-01,18.0,3X3,37.7257570464481,-122.463813701632,Washingtonia robusta,Mexican Fan Palm,2003.0,Portola,Not Native
28575,1.0,Residential,2003-04-01,3.0,3X3,37.7242015827796,-122.459048469628,Tristaniopsis laurina 'Elegant',Small-leaf Tristania 'Elegant',2003.0,Ingleside,Not Native
217618,3.0,Residential,2003-04-01,5.0,Width 0ft,37.7251870199691,-122.461625063462,Tristaniopsis laurina,Swamp Myrtle,2003.0,Ingleside,Not Native
28399,1.0,Residential,2003-04-01,3.0,3X3,37.7250319533548,-122.461829178673,Tristaniopsis laurina,Swamp Myrtle,2003.0,Ingleside,Not Native
28388,1.0,Residential,2003-04-01,3.0,3X3,37.7245022794494,-122.458592318559,Tristaniopsis laurina,Swamp Myrtle,2003.0,Ingleside,Not Native
28398,1.0,Residential,2003-04-01,3.0,3X3,37.7250642740802,-122.461946541749,Tristaniopsis laurina,Swamp Myrtle,2003.0,Ingleside,Not Native
28389,1.0,Residential,2003-04-01,3.0,3X3,37.7245753221825,-122.458940534337,Tristaniopsis laurina,Swamp Myrtle,2003.0,Ingleside,Not Native
28462,3.0,Public Office,2003-04-01,3.0,3x3,37.7268284984876,-122.466001612774,Tristaniopsis laurina,Swamp Myrtle,2003.0,Portola,Not Native
25268,1.0,Residential,2003-04-01,18.0,3X3,37.7249968682281,-122.460966269529,Washingtonia robusta,Mexican Fan Palm,2003.0,Ingleside,Not Native
28573,3.0,Residential,2003-04-01,3.0,3X3,37.7238479200224,-122.459124181231,Tristaniopsis laurina 'Elegant',Small-leaf Tristania 'Elegant',2003.0,Ingleside,Not Native
28579,5.0,Residential,2003-04-01,3.0,3x3,37.7242015827796,-122.459048469628,Tristaniopsis laurina 'Elegant',Small-leaf Tristania 'Elegant',2003.0,Ingleside,Not Native
28420,1.0,Residential,2003-04-01,3.0,3X3,37.7258984383113,-122.463592708428,Tristaniopsis laurina,Swamp Myrtle,2003.0,Portola,Not Native
28393,1.0,Residential,2003-04-01,3.0,3X3,37.725018937185,-122.461179802839,Tristaniopsis laurina,Swamp Myrtle,2003.0,Ingleside,Not Native
28440,2.0,Residential,2003-04-01,12.0,3X3,37.7295338285402,-122.468656950761,Washingtonia robusta,Mexican Fan Palm,2003.0,Portola,Not Native
28423,1.0,Residential,2003-04-01,3.0,3X3,37.7303172887062,-122.469881169704,Tristaniopsis laurina,Swamp Myrtle,2003.0,Portola,Not Native
