tree_id,latitude,longitude,caretaker,species_latin,species_english,year,Native
114871,37.71941685,-122.4300285,Private,Ulmus parvifolia 'Drake',Drake's Chinese Elm,2015,Exotic
110577,37.76530591,-122.4300131,Private,Magnolia x alba,White Champaca,2015,Exotic
112754,37.76509637,-122.4299931,Private,Arbutus unedo,Strawberry Tree,2015,Exotic
110030,37.7238363,-122.4299449,Private,Afrocarpus gracilior,Fern Pine,2015,Exotic
55856,37.76508762,-122.4299228,Private,Arbutus unedo,Strawberry Tree,2015,Exotic
108264,37.75254095,-122.4299108,Private,Magnolia grandiflora 'Russet',Russet Magnolia,2015,Exotic
108791,37.72393923,-122.4298775,Private,Magnolia grandiflora 'Samuel Sommer',Samuel Sommer Magnolia,2015,Exotic
110797,37.74360644,-122.4298666,Private,Ceanothus 'Ray Hartman',California Lilac 'Ray Hartman',2015,CA Native
61988,37.80224335,-122.4297007,Private,Lophostemon confertus,Brisbane Box,2015,Exotic
67803,37.74907031,-122.4296953,Private,Acacia baileyana,Bailey's Acacia,2015,Exotic
109691,37.71788772,-122.4295777,Private,Arbutus 'Marina',Hybrid Strawberry Tree,2015,Exotic
63733,37.77325204,-122.4295251,Private,Lophostemon confertus,Brisbane Box,2015,Exotic
108808,37.7190627,-122.4293719,Private,Washingtonia robusta,Mexican Fan Palm,2015,Exotic
108820,37.72991583,-122.4293198,Private,Acer buergeranum,Trident Maple,2015,Exotic
25718,37.77696977,-122.429277,Department of Public Works,Platanus x hispanica,Sycamore: London Plane,2015,Exotic
109692,37.71790831,-122.4292419,Private,Arbutus 'Marina',Hybrid Strawberry Tree,2015,Exotic
21662,37.78666766,-122.4291781,Private,Prunus serrulata 'Kwanzan',Kwanzan Flowering Cherry,2015,Exotic
21661,37.7866793,-122.4290962,Private,Prunus serrulata 'Kwanzan',Kwanzan Flowering Cherry,2015,Exotic
88717,37.7732694,-122.4290468,Private,Callistemon citrinus,Lemon Bottlebrush,2015,Exotic
88718,37.7732694,-122.4290468,Private,Callistemon citrinus,Lemon Bottlebrush,2015,Exotic
108832,37.72993006,-122.4290405,Private,Arbutus 'Marina',Hybrid Strawberry Tree,2015,Exotic
137817,37.78848191,-122.4290325,Department of Public Works,Lophostemon confertus,Brisbane Box,2015,Exotic
108939,37.79682822,-122.4290199,Other Municipal Authorities,Prunus serrulata,Ornamental Cherry,2015,Exotic
21660,37.7866978,-122.4290145,Private,Prunus serrulata 'Kwanzan',Kwanzan Flowering Cherry,2015,Exotic
111066,37.7699493,-122.4290066,Private,Lophostemon confertus,Brisbane Box,2015,Exotic
137818,37.78849304,-122.4289516,Department of Public Works,Lophostemon confertus,Brisbane Box,2015,Exotic
21659,37.78670601,-122.4289326,Private,Prunus serrulata 'Kwanzan',Kwanzan Flowering Cherry,2015,Exotic
108815,37.71819668,-122.4289242,Private,Magnolia grandiflora 'Little Gem',Little Gem Magnolia,2015,Exotic
111725,37.78892561,-122.4289205,Private,Magnolia grandiflora 'D.D. Blanchard',D.D. Blanchard Southern Magnolia,2015,Exotic
111204,37.74929438,-122.4288855,Private,Prunus serrulata 'Kwanzan',Kwanzan Flowering Cherry,2015,Exotic
108814,37.71825665,-122.428879,Private,Magnolia grandiflora 'Little Gem',Little Gem Magnolia,2015,Exotic
114561,37.79883104,-122.4288723,Private,Magnolia grandiflora,Southern Magnolia,2015,Exotic
5918,37.78177117,-122.4287659,Department of Public Works,Lophostemon confertus,Brisbane Box,2015,Exotic
12443,37.788503,-122.4287478,Department of Public Works,Lophostemon confertus,Brisbane Box,2015,Exotic
12444,37.788503,-122.4287478,Department of Public Works,Lophostemon confertus,Brisbane Box,2015,Exotic
108833,37.73005605,-122.4287279,Private,Ulmus parvifolia 'Drake',Drake's Chinese Elm,2015,Exotic
2640,37.78749889,-122.4287244,Private,Prunus cerasifera,Cherry Plum,2015,Exotic
97178,37.75899582,-122.4287112,Private,Liriodendron tulipifera,Tulip Tree,2015,Exotic
93308,37.76589178,-122.4286902,Department of Public Works,Hymenosporum flavum,Sweet Shade,2015,Exotic
108433,37.75891214,-122.4286777,Private,Liriodendron tulipifera,Tulip Tree,2015,Exotic
63672,37.74687402,-122.4285357,Private,Prunus blireiana,Flowering Plum,2015,Exotic
12424,37.78697646,-122.428489,Private,Prunus serrulata 'Kwanzan',Kwanzan Flowering Cherry,2015,Exotic
112511,37.78219468,-122.4283591,Other Municipal Authorities,Lophostemon confertus,Brisbane Box,2015,Exotic
109236,37.74289344,-122.4283506,Private,Acer buergeranum,Trident Maple,2015,Exotic
109665,37.72965252,-122.4282982,Private,Tristaniopsis laurina 'Elegant',Small-leaf Tristania 'Elegant',2015,Exotic
108839,37.717277,-122.428291,Private,Magnolia grandiflora 'Little Gem',Little Gem Magnolia,2015,Exotic
88739,37.77138935,-122.428127,Private,Tristaniopsis laurina 'Elegant',Small-leaf Tristania 'Elegant',2015,Exotic
41432,37.79700862,-122.427996,Private,Acer buergeranum,Trident Maple,2015,Exotic
108716,37.73962189,-122.4279799,Private,Ceanothus 'Ray Hartman',California Lilac 'Ray Hartman',2015,CA Native
92865,37.74286268,-122.4279472,Private,Koelreuteria paniculata,Golden Rain Tree,2015,Exotic
108838,37.71787816,-122.4279149,Private,Arbutus 'Marina',Hybrid Strawberry Tree,2015,Exotic
59223,37.76673474,-122.4278538,Private,Metrosideros excelsa,New Zealand Xmas Tree,2015,Exotic
64961,37.73950034,-122.4278098,Private,Arbutus 'Marina',Hybrid Strawberry Tree,2015,Exotic
24259,37.78251404,-122.4277884,Department of Public Works,Lophostemon confertus,Brisbane Box,2015,Exotic
24258,37.78252216,-122.4277145,Department of Public Works,Lophostemon confertus,Brisbane Box,2015,Exotic
109092,37.74509778,-122.4277004,Private,Prunus serrulata 'Kwanzan',Kwanzan Flowering Cherry,2015,Exotic
27324,37.77290672,-122.4275437,Department of Public Works,Hymenosporum flavum,Sweet Shade,2015,Exotic
115003,37.73735912,-122.4275315,Private,Arbutus 'Marina',Hybrid Strawberry Tree,2015,Exotic
43571,37.74934689,-122.4275296,Private,Olea europaea,Olive Tree,2015,Exotic
60670,37.73735482,-122.4275113,Private,Arbutus 'Marina',Hybrid Strawberry Tree,2015,Exotic
25763,37.71128103,-122.4273429,Department of Public Works,Lagunaria patersonii,Primrose Tree,2015,Exotic
70255,37.72456577,-122.4272772,Private,Magnolia grandiflora,Southern Magnolia,2015,Exotic
109032,37.73793474,-122.4272714,Private,Melaleuca quinquenervia,Cajeput,2015,Exotic
108761,37.74926751,-122.4272667,Private,Magnolia grandiflora 'Samuel Sommer',Samuel Sommer Magnolia,2015,Exotic
4455,37.74828937,-122.4272351,Department of Public Works,Ficus nitida,Laurel Fig,2015,Exotic
108834,37.73014756,-122.4269308,Private,Magnolia grandiflora 'Samuel Sommer',Samuel Sommer Magnolia,2015,Exotic
93268,37.7456953,-122.4269068,Department of Public Works,Magnolia grandiflora 'Samuel Sommer',Samuel Sommer Magnolia,2015,Exotic
109234,37.7400874,-122.4267579,Private,Podocarpus gracilor,Fern Pine,2015,Exotic
5356,37.76581243,-122.4266398,Department of Public Works,Magnolia grandiflora 'Samuel Sommer',Samuel Sommer Magnolia,2015,Exotic
83207,37.80019359,-122.4266125,Private,Tristaniopsis laurina 'Elegant',Small-leaf Tristania 'Elegant',2015,Exotic
108706,37.75386457,-122.4265964,Private,Magnolia grandiflora 'Little Gem',Little Gem Magnolia,2015,Exotic
99186,37.78965425,-122.4265462,Department of Public Works,Platanus x hispanica,Sycamore: London Plane,2015,Exotic
103603,37.77121874,-122.4265325,Private,Ligustrum lucidum,Glossy Privet,2015,Exotic
103604,37.77121874,-122.4265325,Private,Ligustrum lucidum,Glossy Privet,2015,Exotic
110236,37.77121874,-122.4265325,Private,Pinus radiata,Monterey Pine,2015,CA Native
108840,37.72558769,-122.4265005,Private,Arbutus 'Marina',Hybrid Strawberry Tree,2015,Exotic
4519,37.78461011,-122.4264264,Department of Public Works,Laurus nobilis,Sweet Bay: Grecian Laurel,2015,Exotic
95223,37.76462572,-122.4263217,Private,Jacaranda mimosifolia,Jacaranda,2015,Exotic
95221,37.76462572,-122.4263217,Private,Jacaranda mimosifolia,Jacaranda,2015,Exotic
12289,37.77844684,-122.4263101,Department of Public Works,Pittosporum undulatum,Victorian Box,2015,Exotic
112557,37.76855951,-122.4263095,Private,Magnolia grandiflora 'Little Gem',Little Gem Magnolia,2015,Exotic
112555,37.76855951,-122.4263095,Private,Magnolia grandiflora 'Little Gem',Little Gem Magnolia,2015,Exotic
112553,37.76855951,-122.4263095,Private,Magnolia grandiflora 'Little Gem',Little Gem Magnolia,2015,Exotic
112556,37.76855951,-122.4263095,Private,Magnolia grandiflora 'Little Gem',Little Gem Magnolia,2015,Exotic
112554,37.76855951,-122.4263095,Private,Magnolia grandiflora 'Little Gem',Little Gem Magnolia,2015,Exotic
112558,37.76855951,-122.4263095,Private,Magnolia grandiflora 'Little Gem',Little Gem Magnolia,2015,Exotic
113193,37.73527803,-122.4262894,Private,Magnolia grandiflora,Southern Magnolia,2015,Exotic
12246,37.77568932,-122.4262861,Department of Public Works,Ficus nitida,Laurel Fig,2015,Exotic
5380,37.7650091,-122.4262678,Department of Public Works,Magnolia grandiflora,Southern Magnolia,2015,Exotic
79383,37.75145792,-122.4262108,Private,Ginkgo biloba 'Autumn Gold',Ginkgo: Autumn Gold,2015,Exotic
27478,37.77831392,-122.4262103,Department of Public Works,Pittosporum undulatum,Victorian Box,2015,Exotic
12245,37.77573191,-122.4262097,Department of Public Works,Ficus nitida,Laurel Fig,2015,Exotic
140008,37.77845254,-122.4262085,Department of Public Works,Pittosporum undulatum,Victorian Box,2015,Exotic
40677,37.72943958,-122.4261958,Private,Eriobotrya deflexa,Bronze Loquat,2015,Exotic
108817,37.72759163,-122.4261937,Private,Elaeocarpus decipiens,Japanese Blueberry Tree,2015,Exotic
109232,37.75158938,-122.4261688,Private,Eriobotrya deflexa,Bronze Loquat,2015,Exotic
8045,37.77849931,-122.4259,Private,Pittosporum undulatum,Victorian Box,2015,Exotic
5370,37.76532682,-122.4258963,Department of Public Works,Magnolia grandiflora 'Samuel Sommer',Samuel Sommer Magnolia,2015,Exotic
5490,37.757909,-122.425893,Private,Pistacia chinensis,Chinese Pistache,2015,Exotic
42640,37.7982497,-122.4258307,Other Municipal Authorities,Tristaniopsis laurina,Swamp Myrtle,2015,Exotic
114558,37.79365417,-122.4258145,Private,Ligustrum lucidum,Glossy Privet,2015,Exotic
60301,37.74462593,-122.425807,Private,Eucalyptus Spp,Eucalyptus,2015,Exotic
62699,37.79365531,-122.4257668,Private,Ligustrum lucidum,Glossy Privet,2015,Exotic
5474,37.75957284,-122.4257521,Department of Public Works,Magnolia grandiflora,Southern Magnolia,2015,Exotic
8037,37.77837636,-122.425711,Department of Public Works,Pittosporum undulatum,Victorian Box,2015,Exotic
140004,37.77852084,-122.4256612,Department of Public Works,Pittosporum undulatum,Victorian Box,2015,Exotic
113258,37.73591682,-122.4256429,Private,Ginkgo biloba 'Autumn Gold',Ginkgo: Autumn Gold,2015,Exotic
8038,37.77838979,-122.4256078,Department of Public Works,Pittosporum undulatum,Victorian Box,2015,Exotic
113256,37.73611992,-122.4255862,Private,Ginkgo biloba 'Autumn Gold',Ginkgo: Autumn Gold,2015,Exotic
8040,37.77840554,-122.4255037,Department of Public Works,Pittosporum undulatum,Victorian Box,2015,Exotic
5565,37.75312072,-122.4254258,Department of Public Works,Magnolia grandiflora,Southern Magnolia,2015,Exotic
110691,37.74723975,-122.4253531,Private,Callistemon citrinus,Lemon Bottlebrush,2015,Exotic
37053,37.74612488,-122.4253229,Private,Ceratonia siliqua,Carob,2015,Exotic
109045,37.7285141,-122.4253146,Private,Ginkgo biloba,Maidenhair Tree,2015,Exotic
5525,37.75551287,-122.4252239,Department of Public Works,Magnolia grandiflora,Southern Magnolia,2015,Exotic
114562,37.79358576,-122.4251768,Private,Eriobotrya deflexa,Bronze Loquat,2015,Exotic
8042,37.7789601,-122.4250781,Department of Public Works,Pittosporum undulatum,Victorian Box,2015,Exotic
8044,37.7789601,-122.4250781,Department of Public Works,Pittosporum undulatum,Victorian Box,2015,Exotic
8047,37.7789601,-122.4250781,Department of Public Works,Pittosporum undulatum,Victorian Box,2015,Exotic
8043,37.7789601,-122.4250781,Department of Public Works,Pittosporum undulatum,Victorian Box,2015,Exotic
8041,37.7789601,-122.4250781,Department of Public Works,Pittosporum undulatum,Victorian Box,2015,Exotic
110901,37.79574742,-122.4250081,Private,Lophostemon confertus,Brisbane Box,2015,Exotic
112420,37.77423425,-122.4249967,Private,Picea Spp,Spruce Spp,2015,Exotic
112419,37.77423425,-122.4249967,Private,Picea Spp,Spruce Spp,2015,Exotic
109714,37.7308751,-122.4249626,Private,Magnolia grandiflora 'Little Gem',Little Gem Magnolia,2015,Exotic
114762,37.73742633,-122.4248661,Private,Magnolia grandiflora 'Samuel Sommer',Samuel Sommer Magnolia,2015,Exotic
109684,37.72940612,-122.4248402,Private,Magnolia grandiflora 'Little Gem',Little Gem Magnolia,2015,Exotic
8362,37.7854366,-122.4247282,Private,Platanus x hispanica,Sycamore: London Plane,2015,Exotic
708,37.74531448,-122.4246669,Department of Public Works,Magnolia grandiflora 'Samuel Sommer',Samuel Sommer Magnolia,2015,Exotic
113300,37.76220121,-122.4245772,Private,Magnolia grandiflora,Southern Magnolia,2015,Exotic
109685,37.72942197,-122.4244983,Private,Magnolia grandiflora 'Little Gem',Little Gem Magnolia,2015,Exotic
109710,37.73088098,-122.4244909,Private,Prunus serrulata,Ornamental Cherry,2015,Exotic
9995,37.76961167,-122.4244543,Department of Public Works,Tristaniopsis laurina,Swamp Myrtle,2015,Exotic
110649,37.76449805,-122.4243841,Department of Public Works,Acacia stenophylla,Shoestring Acacia,2015,Exotic
110620,37.76449805,-122.4243841,Department of Public Works,Acacia stenophylla,Shoestring Acacia,2015,Exotic
110623,37.76449805,-122.4243841,Department of Public Works,Acacia stenophylla,Shoestring Acacia,2015,Exotic
110625,37.76449805,-122.4243841,Department of Public Works,Acacia stenophylla,Shoestring Acacia,2015,Exotic
110626,37.76449805,-122.4243841,Department of Public Works,Acacia stenophylla,Shoestring Acacia,2015,Exotic
110627,37.76449805,-122.4243841,Department of Public Works,Acacia stenophylla,Shoestring Acacia,2015,Exotic
110619,37.76449805,-122.4243841,Department of Public Works,Acacia stenophylla,Shoestring Acacia,2015,Exotic
110628,37.76449805,-122.4243841,Department of Public Works,Acacia stenophylla,Shoestring Acacia,2015,Exotic
110621,37.76449805,-122.4243841,Department of Public Works,Acacia stenophylla,Shoestring Acacia,2015,Exotic
110624,37.76449805,-122.4243841,Department of Public Works,Acacia stenophylla,Shoestring Acacia,2015,Exotic
110618,37.76449805,-122.4243841,Department of Public Works,Acacia stenophylla,Shoestring Acacia,2015,Exotic
110650,37.76449805,-122.4243841,Department of Public Works,Acacia stenophylla,Shoestring Acacia,2015,Exotic
110622,37.76449805,-122.4243841,Department of Public Works,Acacia stenophylla,Shoestring Acacia,2015,Exotic
46366,37.73612501,-122.4243668,Private,Prunus cerasifera,Cherry Plum,2015,Exotic
109693,37.76131443,-122.4243127,Department of Public Works,Acacia stenophylla,Shoestring Acacia,2015,Exotic
109695,37.76131443,-122.4243127,Department of Public Works,Acacia stenophylla,Shoestring Acacia,2015,Exotic
109696,37.76131443,-122.4243127,Department of Public Works,Acacia stenophylla,Shoestring Acacia,2015,Exotic
109700,37.76131443,-122.4243127,Department of Public Works,Acacia stenophylla,Shoestring Acacia,2015,Exotic
109697,37.76131443,-122.4243127,Department of Public Works,Acacia stenophylla,Shoestring Acacia,2015,Exotic
109703,37.76131443,-122.4243127,Department of Public Works,Acacia stenophylla,Shoestring Acacia,2015,Exotic
109701,37.76131443,-122.4243127,Department of Public Works,Acacia stenophylla,Shoestring Acacia,2015,Exotic
109694,37.76131443,-122.4243127,Department of Public Works,Acacia stenophylla,Shoestring Acacia,2015,Exotic
109702,37.76131443,-122.4243127,Department of Public Works,Acacia stenophylla,Shoestring Acacia,2015,Exotic
109698,37.76131443,-122.4243127,Department of Public Works,Acacia stenophylla,Shoestring Acacia,2015,Exotic
109704,37.76131443,-122.4243127,Department of Public Works,Acacia stenophylla,Shoestring Acacia,2015,Exotic
109699,37.76131443,-122.4243127,Department of Public Works,Acacia stenophylla,Shoestring Acacia,2015,Exotic
5752,37.74078252,-122.4242494,Department of Public Works,Platanus x hispanica,Sycamore: London Plane,2015,Exotic
221456,37.76615803,-122.4242459,Department of Public Works,Acacia stenophylla,Shoestring Acacia,2015,Exotic
221457,37.76606799,-122.4242411,Department of Public Works,Acacia stenophylla,Shoestring Acacia,2015,Exotic
221458,37.76597409,-122.4242346,Department of Public Works,Acacia stenophylla,Shoestring Acacia,2015,Exotic
110770,37.76559111,-122.4242291,Department of Public Works,Acacia stenophylla,Shoestring Acacia,2015,Exotic
110768,37.76559111,-122.4242291,Department of Public Works,Acacia stenophylla,Shoestring Acacia,2015,Exotic
110764,37.76559111,-122.4242291,Department of Public Works,Acacia stenophylla,Shoestring Acacia,2015,Exotic
110771,37.76559111,-122.4242291,Department of Public Works,Acacia stenophylla,Shoestring Acacia,2015,Exotic
110769,37.76559111,-122.4242291,Department of Public Works,Acacia stenophylla,Shoestring Acacia,2015,Exotic
110763,37.76559111,-122.4242291,Department of Public Works,Acacia stenophylla,Shoestring Acacia,2015,Exotic
110766,37.76559111,-122.4242291,Department of Public Works,Acacia stenophylla,Shoestring Acacia,2015,Exotic
110765,37.76559111,-122.4242291,Department of Public Works,Acacia stenophylla,Shoestring Acacia,2015,Exotic
110761,37.76559111,-122.4242291,Department of Public Works,Acacia stenophylla,Shoestring Acacia,2015,Exotic
110767,37.76559111,-122.4242291,Department of Public Works,Acacia stenophylla,Shoestring Acacia,2015,Exotic
110760,37.76559111,-122.4242291,Department of Public Works,Acacia stenophylla,Shoestring Acacia,2015,Exotic
110762,37.76559111,-122.4242291,Department of Public Works,Acacia stenophylla,Shoestring Acacia,2015,Exotic
110759,37.76559111,-122.4242291,Department of Public Works,Acacia stenophylla,Shoestring Acacia,2015,Exotic
221459,37.76588707,-122.4242245,Department of Public Works,Acacia stenophylla,Shoestring Acacia,2015,Exotic
221460,37.7657428,-122.4242057,Department of Public Works,Acacia stenophylla,Shoestring Acacia,2015,Exotic
221461,37.7656489,-122.4241999,Department of Public Works,Acacia stenophylla,Shoestring Acacia,2015,Exotic
221462,37.76556188,-122.4241868,Department of Public Works,Acacia stenophylla,Shoestring Acacia,2015,Exotic
221464,37.76528592,-122.4241593,Department of Public Works,Acacia stenophylla,Shoestring Acacia,2015,Exotic
221465,37.76520348,-122.4241521,Department of Public Works,Acacia stenophylla,Shoestring Acacia,2015,Exotic
221466,37.7651302,-122.4241506,Department of Public Works,Acacia stenophylla,Shoestring Acacia,2015,Exotic
108944,37.73616318,-122.4241488,Private,Prunus cerasifera,Cherry Plum,2015,Exotic
221467,37.76505119,-122.4241405,Department of Public Works,Acacia stenophylla,Shoestring Acacia,2015,Exotic
108709,37.75222982,-122.4240873,Private,Magnolia grandiflora 'Samuel Sommer',Samuel Sommer Magnolia,2015,Exotic
221468,37.76453509,-122.4240845,Department of Public Works,Acacia stenophylla,Shoestring Acacia,2015,Exotic
109448,37.7544075,-122.4240806,Private,Magnolia grandiflora 'Saint Mary',Saint Mary Magnolia,2015,Exotic
15638,37.73854252,-122.4240777,Private,Tristaniopsis laurina 'Elegant',Small-leaf Tristania 'Elegant',2015,Exotic
221469,37.76443948,-122.424074,Department of Public Works,Acacia stenophylla,Shoestring Acacia,2015,Exotic
221470,37.76434946,-122.4240639,Department of Public Works,Acacia stenophylla,Shoestring Acacia,2015,Exotic
221471,37.76426265,-122.4240557,Department of Public Works,Acacia stenophylla,Shoestring Acacia,2015,Exotic
221472,37.76415977,-122.4240456,Department of Public Works,Acacia stenophylla,Shoestring Acacia,2015,Exotic
221473,37.76407959,-122.4240427,Department of Public Works,Acacia stenophylla,Shoestring Acacia,2015,Exotic
221474,37.76399706,-122.4240315,Department of Public Works,Acacia stenophylla,Shoestring Acacia,2015,Exotic
221475,37.76390669,-122.4240253,Department of Public Works,Acacia stenophylla,Shoestring Acacia,2015,Exotic
221476,37.76383233,-122.4240206,Department of Public Works,Acacia stenophylla,Shoestring Acacia,2015,Exotic
221477,37.76367999,-122.4240005,Department of Public Works,Acacia stenophylla,Shoestring Acacia,2015,Exotic
221478,37.76357908,-122.4239968,Department of Public Works,Acacia stenophylla,Shoestring Acacia,2015,Exotic
221479,37.76350291,-122.4239893,Department of Public Works,Acacia stenophylla,Shoestring Acacia,2015,Exotic
221480,37.76339706,-122.423978,Department of Public Works,Acacia stenophylla,Shoestring Acacia,2015,Exotic
108790,37.72483019,-122.4239736,Private,Olea europaea,Olive Tree,2015,Exotic
65507,37.74700621,-122.4239502,Private,Ginkgo biloba 'Autumn Gold',Ginkgo: Autumn Gold,2015,Exotic
33043,37.74997612,-122.4238886,Private,Ulmus parvifolia 'Drake',Drake's Chinese Elm,2015,Exotic
221494,37.76133874,-122.4237816,Department of Public Works,Acacia stenophylla,Shoestring Acacia,2015,Exotic
221495,37.761254,-122.4237666,Department of Public Works,Acacia stenophylla,Shoestring Acacia,2015,Exotic
221496,37.76115853,-122.4237612,Department of Public Works,Acacia stenophylla,Shoestring Acacia,2015,Exotic
221497,37.76105666,-122.423755,Department of Public Works,Acacia stenophylla,Shoestring Acacia,2015,Exotic
114964,37.75088238,-122.4237429,Private,Acer buergeranum,Trident Maple,2015,Exotic
221499,37.76081274,-122.4237278,Department of Public Works,Acacia stenophylla,Shoestring Acacia,2015,Exotic
221500,37.76071593,-122.4237219,Department of Public Works,Acacia stenophylla,Shoestring Acacia,2015,Exotic
221501,37.76062753,-122.4237124,Department of Public Works,Acacia stenophylla,Shoestring Acacia,2015,Exotic
221502,37.76047091,-122.4236961,Department of Public Works,Acacia stenophylla,Shoestring Acacia,2015,Exotic
221503,37.76037651,-122.4236839,Department of Public Works,Acacia stenophylla,Shoestring Acacia,2015,Exotic
221504,37.76027782,-122.4236771,Department of Public Works,Acacia stenophylla,Shoestring Acacia,2015,Exotic
23476,37.79777296,-122.4236549,Department of Public Works,Lophostemon confertus,Brisbane Box,2015,Exotic
109156,37.77419031,-122.4236421,Department of Public Works,Prunus serrulata,Ornamental Cherry,2015,Exotic
10125,37.75713659,-122.4234965,Department of Public Works,Tristaniopsis laurina 'Elegant',Small-leaf Tristania 'Elegant',2015,Exotic
226674,37.74704746,-122.4234731,Private,Ligustrum lucidum,Glossy Privet,2015,Exotic
61936,37.74703809,-122.4234193,Private,Ligustrum lucidum,Glossy Privet,2015,Exotic
14170,37.77204386,-122.4234069,Department of Public Works,Platanus x hispanica 'Yarwood',Yarwood Sycamore,2015,Exotic
112568,37.76791985,-122.4233765,Private,Prunus serrulata 'Kwanzan',Kwanzan Flowering Cherry,2015,Exotic
110775,37.7549774,-122.4233625,Department of Public Works,Acacia stenophylla,Shoestring Acacia,2015,Exotic
110780,37.7549774,-122.4233625,Department of Public Works,Acacia stenophylla,Shoestring Acacia,2015,Exotic
110778,37.7549774,-122.4233625,Department of Public Works,Acacia stenophylla,Shoestring Acacia,2015,Exotic
110774,37.7549774,-122.4233625,Department of Public Works,Acacia stenophylla,Shoestring Acacia,2015,Exotic
110777,37.7549774,-122.4233625,Department of Public Works,Acacia stenophylla,Shoestring Acacia,2015,Exotic
110779,37.7549774,-122.4233625,Department of Public Works,Acacia stenophylla,Shoestring Acacia,2015,Exotic
110776,37.7549774,-122.4233625,Department of Public Works,Acacia stenophylla,Shoestring Acacia,2015,Exotic
110781,37.7549774,-122.4233625,Department of Public Works,Acacia stenophylla,Shoestring Acacia,2015,Exotic
110772,37.7549774,-122.4233625,Department of Public Works,Acacia stenophylla,Shoestring Acacia,2015,Exotic
110782,37.7549774,-122.4233625,Department of Public Works,Acacia stenophylla,Shoestring Acacia,2015,Exotic
110783,37.7549774,-122.4233625,Department of Public Works,Acacia stenophylla,Shoestring Acacia,2015,Exotic
110784,37.7549774,-122.4233625,Department of Public Works,Acacia stenophylla,Shoestring Acacia,2015,Exotic
110773,37.7549774,-122.4233625,Department of Public Works,Acacia stenophylla,Shoestring Acacia,2015,Exotic
61934,37.74719112,-122.4232559,Private,Ligustrum lucidum,Glossy Privet,2015,Exotic
108972,37.76307387,-122.4231995,Private,Podocarpus gracilor,Fern Pine,2015,Exotic
109687,37.72452805,-122.4231572,Private,Pittosporum undulatum,Victorian Box,2015,Exotic
5857,37.78266181,-122.4231555,Department of Public Works,Platanus x hispanica,Sycamore: London Plane,2015,Exotic
475,37.75336436,-122.4231381,Department of Public Works,Tristaniopsis laurina 'Elegant',Small-leaf Tristania 'Elegant',2015,Exotic
6178,37.78349133,-122.4231042,Department of Public Works,Lophostemon confertus,Brisbane Box,2015,Exotic
10186,37.75300682,-122.4231015,Department of Public Works,Tristaniopsis laurina 'Elegant',Small-leaf Tristania 'Elegant',2015,Exotic
10190,37.75257526,-122.4230539,Department of Public Works,Tristaniopsis laurina 'Elegant',Small-leaf Tristania 'Elegant',2015,Exotic
10195,37.75222797,-122.4230257,Private,Tristaniopsis laurina,Swamp Myrtle,2015,Exotic
55965,37.80211024,-122.4229248,Private,Eriobotrya deflexa,Bronze Loquat,2015,Exotic
39274,37.74546763,-122.4228597,Private,Magnolia grandiflora,Southern Magnolia,2015,Exotic
37150,37.74722035,-122.4227692,Private,Cercis occidentalis,Western Redbud,2015,CA Native
109530,37.75453045,-122.4226566,Private,Magnolia grandiflora 'Samuel Sommer',Samuel Sommer Magnolia,2015,Exotic
108779,37.71369921,-122.4226431,Other Municipal Authorities,Arbutus unedo,Strawberry Tree,2015,Exotic
6891,37.77604001,-122.4226258,Private,Lophostemon confertus,Brisbane Box,2015,Exotic
108781,37.71367192,-122.4225396,Other Municipal Authorities,Arbutus unedo,Strawberry Tree,2015,Exotic
108782,37.71366248,-122.4224892,Other Municipal Authorities,Crataegus phaenopyrum,Washington Hawthorn,2015,Exotic
108783,37.71364778,-122.4224308,Other Municipal Authorities,Arbutus unedo,Strawberry Tree,2015,Exotic
109311,37.74380057,-122.4224101,Private,Prunus serrulata 'Kwanzan',Kwanzan Flowering Cherry,2015,Exotic
90418,37.76992105,-122.4223935,Department of Public Works,Tristaniopsis laurina,Swamp Myrtle,2015,Exotic
108784,37.71363624,-122.4223923,Other Municipal Authorities,Crataegus phaenopyrum,Washington Hawthorn,2015,Exotic
90395,37.77165987,-122.4223273,Department of Public Works,Tristaniopsis laurina,Swamp Myrtle,2015,Exotic
90398,37.77166224,-122.4223252,Department of Public Works,Tristaniopsis laurina,Swamp Myrtle,2015,Exotic
90399,37.77166224,-122.4223252,Department of Public Works,Tristaniopsis laurina,Swamp Myrtle,2015,Exotic
249579,37.78454857,-122.4222806,Department of Public Works,Platanus x hispanica,Sycamore: London Plane,2015,Exotic
112619,37.75210289,-122.4221914,Private,Cassia leptophylla,Gold Medallion Tree,2015,Exotic
22906,37.76906483,-122.4221718,Department of Public Works,Lophostemon confertus,Brisbane Box,2015,Exotic
7814,37.78155027,-122.4221545,Private,Lophostemon confertus,Brisbane Box,2015,Exotic
16724,37.78459917,-122.4220882,Department of Public Works,Platanus x hispanica 'Columbia',Columbia Hybrid Plane Tree,2015,Exotic
7781,37.77897819,-122.4220877,Department of Public Works,Pittosporum undulatum,Victorian Box,2015,Exotic
7782,37.77897819,-122.4220877,Department of Public Works,Pittosporum undulatum,Victorian Box,2015,Exotic
7785,37.77897819,-122.4220877,Department of Public Works,Pittosporum undulatum,Victorian Box,2015,Exotic
136863,37.78267525,-122.4219961,Department of Public Works,Tristaniopsis laurina,Swamp Myrtle,2015,Exotic
